"lat_grid","lon_grid","micronec_epi","micronec_episd","year","month"
-20,40,0.909363708916157,NA,2014,1
-20,42,1.12042427204721,NA,2014,1
-20,48,0.762776569608621,NA,2014,1
-20,50,0.995717613150009,NA,2014,1
-20,52,0.985293555410585,NA,2014,1
-20,54,0.866938173971887,NA,2014,1
-20,56,0.809573658509031,NA,2014,1
-20,58,1.17505146374189,NA,2014,1
-20,60,1.22719910454812,NA,2014,1
-20,62,1.2020601829262,NA,2014,1
-20,64,0.997294758228901,NA,2014,1
-20,66,1.05020403141309,NA,2014,1
-20,68,1.03159442514275,NA,2014,1
-20,70,1.00225142255012,NA,2014,1
-20,72,0.966837288771746,NA,2014,1
-20,74,0.956150372776346,NA,2014,1
-20,76,1.03152847535387,NA,2014,1
-20,78,1.0514371540551,NA,2014,1
-20,80,1.11082975071685,NA,2014,1
-20,82,1.15534219702232,NA,2014,1
-20,84,1.182690819445,NA,2014,1
-20,86,1.21699167419505,NA,2014,1
-18,40,0.965135498428953,NA,2014,1
-18,42,1.20679673280619,NA,2014,1
-18,48,0.90838245129393,NA,2014,1
-18,50,0.885641172659871,NA,2014,1
-18,52,0.97458924990361,NA,2014,1
-18,54,0.831190488558249,NA,2014,1
-18,56,0.441735561355017,NA,2014,1
-18,58,0.926098878003128,NA,2014,1
-18,60,2.22922570812871,NA,2014,1
-18,62,1.17270032469998,NA,2014,1
-18,64,1.01489868271081,NA,2014,1
-18,66,0.958201781242392,NA,2014,1
-18,68,0.84253169586181,NA,2014,1
-18,70,0.953213450074944,NA,2014,1
-18,72,1.01000048990251,NA,2014,1
-18,74,1.00196801625045,NA,2014,1
-18,76,1.03020053069812,NA,2014,1
-18,78,1.04179172302967,NA,2014,1
-18,80,1.09847857568106,NA,2014,1
-18,82,1.15351089340464,NA,2014,1
-18,84,1.14088910777042,NA,2014,1
-18,86,1.11334394487322,NA,2014,1
-16,40,0.973836794641034,NA,2014,1
-16,42,1.03239726496462,NA,2014,1
-16,44,0.931144053154205,NA,2014,1
-16,46,0.981296827407029,NA,2014,1
-16,50,0.897085105641019,NA,2014,1
-16,52,0.953125721451202,NA,2014,1
-16,54,0.792851213462597,NA,2014,1
-16,56,0.557007777037293,NA,2014,1
-16,58,0.281247118290152,NA,2014,1
-16,60,1.51547628162009,NA,2014,1
-16,62,0.96337971124985,NA,2014,1
-16,64,0.904057495820079,NA,2014,1
-16,66,0.892150254813307,NA,2014,1
-16,68,0.877248283732669,NA,2014,1
-16,70,0.982389472858934,NA,2014,1
-16,72,0.97696868373969,NA,2014,1
-16,74,1.01983722988983,NA,2014,1
-16,76,0.984309494722381,NA,2014,1
-16,78,1.01220447308381,NA,2014,1
-16,80,1.02897479717276,NA,2014,1
-16,82,0.981089248051566,NA,2014,1
-16,84,0.916531657255972,NA,2014,1
-16,86,0.938385962638804,NA,2014,1
-14,40,1.18093211342432,NA,2014,1
-14,42,1.1768222823572,NA,2014,1
-14,44,1.00735180086778,NA,2014,1
-14,46,1.33055910969658,NA,2014,1
-14,48,6.54087453560275,NA,2014,1
-14,50,0.868636789195439,NA,2014,1
-14,52,0.80142481003197,NA,2014,1
-14,54,0.749887975253245,NA,2014,1
-14,56,0.685395348810434,NA,2014,1
-14,58,0.733789629169709,NA,2014,1
-14,60,2.20253862288258,NA,2014,1
-14,62,1.21701175850686,NA,2014,1
-14,64,0.889432006859384,NA,2014,1
-14,66,0.909027515356446,NA,2014,1
-14,68,0.904399914526811,NA,2014,1
-14,70,0.912731336943779,NA,2014,1
-14,72,0.947145716213758,NA,2014,1
-14,74,0.944011683959687,NA,2014,1
-14,76,0.965856689659338,NA,2014,1
-14,78,0.934523489836964,NA,2014,1
-14,80,0.964288056243919,NA,2014,1
-14,82,0.91979971558096,NA,2014,1
-14,84,0.877642305958415,NA,2014,1
-14,86,0.895458180978093,NA,2014,1
-12,40,1.25155945510685,NA,2014,1
-12,42,1.00489579223549,NA,2014,1
-12,44,0.899129404846619,NA,2014,1
-12,46,0.964705541570543,NA,2014,1
-12,48,0.962441389475793,NA,2014,1
-12,50,1.30640984432856,NA,2014,1
-12,52,0.973388991922834,NA,2014,1
-12,54,0.791294904001805,NA,2014,1
-12,56,0.628656756660292,NA,2014,1
-12,58,0.349921892550412,NA,2014,1
-12,60,0.186936808898901,NA,2014,1
-12,62,1.69627318871742,NA,2014,1
-12,64,0.969246933543821,NA,2014,1
-12,66,0.922010327615912,NA,2014,1
-12,68,0.996366744710793,NA,2014,1
-12,70,0.955989943099572,NA,2014,1
-12,72,0.904458597662949,NA,2014,1
-12,74,0.887386331114397,NA,2014,1
-12,76,0.886512476907489,NA,2014,1
-12,78,0.864293749117055,NA,2014,1
-12,80,0.807056321535513,NA,2014,1
-12,82,0.760058588118002,NA,2014,1
-12,84,0.752767576532285,NA,2014,1
-12,86,0.753762572282745,NA,2014,1
-10,40,1.17753972420468,NA,2014,1
-10,42,1.06696326776965,NA,2014,1
-10,44,1.00982745478137,NA,2014,1
-10,46,1.03281808001006,NA,2014,1
-10,48,0.993076940207312,NA,2014,1
-10,50,1.7052535589019,NA,2014,1
-10,52,1.2252709008286,NA,2014,1
-10,54,1.18681227327007,NA,2014,1
-10,56,1.03918226057744,NA,2014,1
-10,58,1.73655811414906,NA,2014,1
-10,60,1.93075430262944,NA,2014,1
-10,62,1.09479244782173,NA,2014,1
-10,64,0.856131313825994,NA,2014,1
-10,66,0.944809506196649,NA,2014,1
-10,68,0.889288785453472,NA,2014,1
-10,70,0.772963558597618,NA,2014,1
-10,72,0.718909017104108,NA,2014,1
-10,74,0.735576994787221,NA,2014,1
-10,76,0.758914242208164,NA,2014,1
-10,78,0.732326925087947,NA,2014,1
-10,80,0.668249934397665,NA,2014,1
-10,82,0.636813114293747,NA,2014,1
-10,84,0.63831897768923,NA,2014,1
-10,86,0.653764877268063,NA,2014,1
-8,40,1.17276228880921,NA,2014,1
-8,42,1.15356626354265,NA,2014,1
-8,44,1.18768926677177,NA,2014,1
-8,46,1.17155055592911,NA,2014,1
-8,48,1.18961518870727,NA,2014,1
-8,50,1.34228380298155,NA,2014,1
-8,52,1.16254874374519,NA,2014,1
-8,54,1.27111705770135,NA,2014,1
-8,56,1.16425672376553,NA,2014,1
-8,58,0.893256621632231,NA,2014,1
-8,60,0.974602078324631,NA,2014,1
-8,62,0.955600896940356,NA,2014,1
-8,64,0.916269750998599,NA,2014,1
-8,66,1.08611574864823,NA,2014,1
-8,68,0.977375713283844,NA,2014,1
-8,70,1.06380381682739,NA,2014,1
-8,72,0.635631260997341,NA,2014,1
-8,74,0.68357444237951,NA,2014,1
-8,76,0.701873125808854,NA,2014,1
-8,78,0.717074389162216,NA,2014,1
-8,80,0.598001322492049,NA,2014,1
-8,82,0.57008548798607,NA,2014,1
-8,84,0.565825577062558,NA,2014,1
-8,86,0.560604177535542,NA,2014,1
-6,40,1.30067937633884,NA,2014,1
-6,42,1.41407095144526,NA,2014,1
-6,44,1.4085214084722,NA,2014,1
-6,46,1.27828881759063,NA,2014,1
-6,48,1.14679076133703,NA,2014,1
-6,50,1.12296950801419,NA,2014,1
-6,52,1.1827552434829,NA,2014,1
-6,54,1.51232289195163,NA,2014,1
-6,56,1.20452364441,NA,2014,1
-6,58,0.955605049454023,NA,2014,1
-6,60,0.895658774381524,NA,2014,1
-6,62,0.897286901267172,NA,2014,1
-6,64,1.00042587693273,NA,2014,1
-6,66,1.01583584587968,NA,2014,1
-6,68,0.981469017793975,NA,2014,1
-6,70,1.05786541019,NA,2014,1
-6,72,0.664204876126501,NA,2014,1
-6,74,0.57391432627675,NA,2014,1
-6,76,0.644912818114617,NA,2014,1
-6,78,0.693749316827825,NA,2014,1
-6,80,0.695699145142857,NA,2014,1
-6,82,0.699789241350199,NA,2014,1
-6,84,0.700281852744453,NA,2014,1
-6,86,0.697567500254159,NA,2014,1
-4,40,1.07763780180004,NA,2014,1
-4,42,0.905216053728261,NA,2014,1
-4,44,1.01889522026684,NA,2014,1
-4,46,1.32394804459359,NA,2014,1
-4,48,1.05782433100192,NA,2014,1
-4,50,1.0893775763384,NA,2014,1
-4,52,1.00254234882893,NA,2014,1
-4,54,0.922592967990876,NA,2014,1
-4,56,0.737115771878757,NA,2014,1
-4,58,0.722887217357594,NA,2014,1
-4,60,0.773539667818896,NA,2014,1
-4,62,0.90381777552574,NA,2014,1
-4,64,0.886924886879074,NA,2014,1
-4,66,0.816715988460728,NA,2014,1
-4,68,0.773089416118132,NA,2014,1
-4,70,0.646001512869044,NA,2014,1
-4,72,0.618911422557101,NA,2014,1
-4,74,0.523409950578632,NA,2014,1
-4,76,0.50111292601533,NA,2014,1
-4,78,0.619457735883666,NA,2014,1
-4,80,0.663618622724915,NA,2014,1
-4,82,0.737460372789252,NA,2014,1
-4,84,0.759946164204389,NA,2014,1
-4,86,0.758013843688914,NA,2014,1
-2,40,0.759767831723777,NA,2014,1
-2,42,0.908810047062966,NA,2014,1
-2,44,0.819819192125839,NA,2014,1
-2,46,1.0380697073949,NA,2014,1
-2,48,0.918357564630421,NA,2014,1
-2,50,0.93808671358412,NA,2014,1
-2,52,0.854799917086251,NA,2014,1
-2,54,0.770906980122743,NA,2014,1
-2,56,0.785551913963851,NA,2014,1
-2,58,0.756333350392532,NA,2014,1
-2,60,0.725817096024071,NA,2014,1
-2,62,0.644115273847402,NA,2014,1
-2,64,0.624313896381727,NA,2014,1
-2,66,0.563817938929924,NA,2014,1
-2,68,0.513029648977462,NA,2014,1
-2,70,0.441608074161234,NA,2014,1
-2,72,0.466025475660314,NA,2014,1
-2,74,0.479041737397485,NA,2014,1
-2,76,0.47673593450331,NA,2014,1
-2,78,0.498945421869716,NA,2014,1
-2,80,0.499045328220426,NA,2014,1
-2,82,0.562133323558102,NA,2014,1
-2,84,0.589313762506143,NA,2014,1
-2,86,0.597802623064928,NA,2014,1
0,42,1.26644864041803,NA,2014,1
0,44,1.23618737819613,NA,2014,1
0,46,1.20553240167331,NA,2014,1
0,48,0.822450475745557,NA,2014,1
0,50,0.616369984358028,NA,2014,1
0,52,0.554843966011292,NA,2014,1
0,54,0.785447511705153,NA,2014,1
0,56,0.725201071729761,NA,2014,1
0,58,0.691234807567304,NA,2014,1
0,60,0.699777592033629,NA,2014,1
0,62,0.662863387554336,NA,2014,1
0,64,0.592762841153756,NA,2014,1
0,66,0.519822977346411,NA,2014,1
0,68,0.48557959103416,NA,2014,1
0,70,0.42071226440991,NA,2014,1
0,72,0.484907624146481,NA,2014,1
0,74,0.502857734118738,NA,2014,1
0,76,0.433345628805512,NA,2014,1
0,78,0.445576537278644,NA,2014,1
0,80,0.472996376032564,NA,2014,1
0,82,0.551175813542806,NA,2014,1
0,84,0.639828323363243,NA,2014,1
0,86,0.655201384577379,NA,2014,1
2,44,1.23965753643743,NA,2014,1
2,46,1.25354402353462,NA,2014,1
2,48,1.41674715715818,NA,2014,1
2,50,1.01286781777204,NA,2014,1
2,52,1.08435584479729,NA,2014,1
2,54,1.0392023942243,NA,2014,1
2,56,0.873483203351498,NA,2014,1
2,58,0.884859685879534,NA,2014,1
2,60,0.818290466853287,NA,2014,1
2,62,0.685178553542009,NA,2014,1
2,64,0.549405289863947,NA,2014,1
2,66,0.50577774980042,NA,2014,1
2,68,0.511300986936469,NA,2014,1
2,70,0.461056902700882,NA,2014,1
2,72,0.816600418733657,NA,2014,1
2,74,0.738946261738951,NA,2014,1
2,76,0.68679003153951,NA,2014,1
2,78,0.807224773364576,NA,2014,1
2,80,0.80291854877085,NA,2014,1
2,82,0.758448395923141,NA,2014,1
