"lat_grid","lon_grid","SSCImean","SSCIsd","year","month"
-10,70,0.367662178861967,0.0554410058267478,2014,1
-10,72,0.414328047342351,0.0554372558057853,2014,1
-10,74,0.415721242330973,0.0628005554503155,2014,1
-10,76,0.340039729574839,0.0525414224922256,2014,1
-10,78,0.229313511570229,0.0308573415732852,2014,1
-10,80,0.179521597213202,0.0202181564548808,2014,1
-10,82,0.137614784439631,0.035338263499834,2014,1
-10,84,0.0708112475209454,0.0274437671443893,2014,1
-10,86,0.0557166367080608,0.0279573434326487,2014,1
-8,38,0.211605276336187,0.0431453626269673,2014,1
-8,40,0.201771998441691,0.0361548436391843,2014,1
-8,42,0.198182714066043,0.0607666833982018,2014,1
-8,44,0.116578678235246,0.0541685133720466,2014,1
-8,46,0.0747311321647162,0.0252855139732947,2014,1
-8,48,0.0926645653816777,0.00873672475770211,2014,1
-8,50,0.0751577476346491,0.0220652100336128,2014,1
-8,52,0.0501321649869229,0.0248736573086878,2014,1
-8,54,0.072246478859849,0.0413159646131438,2014,1
-8,56,0.0813855166893717,0.0507162118479608,2014,1
-8,58,0.122411401557618,0.067289203029857,2014,1
-8,60,0.133615655030868,0.063405827027177,2014,1
-8,62,0.107957511315604,0.0196901587031724,2014,1
-8,64,0.0904297996650892,0.0315556664300069,2014,1
-8,66,0.0912004978720535,0.0358615122922585,2014,1
-8,68,0.0867653417184587,0.0352056611822636,2014,1
-8,70,0.138996577137952,0.0820204287743752,2014,1
-8,72,0.219620836283573,0.113535426876539,2014,1
-8,74,0.250161789057306,0.0844586942268205,2014,1
-8,76,0.258650152947147,0.0328438577154179,2014,1
-8,78,0.22864710227777,0.0247704277342452,2014,1
-8,80,0.180554695075835,0.020450922092231,2014,1
-8,82,0.131075740486697,0.0328248396979365,2014,1
-8,84,0.126727081803476,0.0499528017239894,2014,1
-8,86,0.141287011985594,0.036622471426024,2014,1
-6,38,0.12056842797016,0.0293411828692225,2014,1
-6,40,0.10805940515173,0.0265835239933201,2014,1
-6,42,0.0932378613004791,0.0216475659716137,2014,1
-6,44,0.0823075303008548,0.011164078711858,2014,1
-6,46,0.0604212688410812,0.0247505963963939,2014,1
-6,48,0.101541582973286,0.0446228718039276,2014,1
-6,50,0.155363479606867,0.012871840240773,2014,1
-6,52,0.11405026020063,0.0216459393467466,2014,1
-6,54,0.0766221184240969,0.00784055629739628,2014,1
-6,56,0.103590264241999,0.0310139512884634,2014,1
-6,58,0.0580385734517419,0.023823936032124,2014,1
-6,60,0.0581909503727181,0.0213024519276094,2014,1
-6,62,0.124842537959247,0.0222067506600207,2014,1
-6,64,0.143769453307761,0.022119816195744,2014,1
-6,66,0.0901501643082633,0.0180794823691355,2014,1
-6,68,0.0892573205228618,0.0430286665089762,2014,1
-6,70,0.0708512684822178,0.0267810808266914,2014,1
-6,72,0.0870112989083801,0.0247777649163265,2014,1
-6,74,0.171379769978811,0.0560663388655606,2014,1
-6,76,0.225828283222448,0.0435182019563426,2014,1
-6,78,0.230858170043072,0.04140649070339,2014,1
-6,80,0.207642224359736,0.0599877271083223,2014,1
-6,82,0.17963322012455,0.0555524917749868,2014,1
-6,84,0.123898656629707,0.0643397313204774,2014,1
-6,86,0.083563171095745,0.0588040172990028,2014,1
-4,40,0.141541040214148,0.067078303247976,2014,1
-4,42,0.090852982069182,0.0352467676205154,2014,1
-4,44,0.15033834604181,0.0285994309529464,2014,1
-4,46,0.117733002405523,0.0499522262645104,2014,1
-4,48,0.229804463035784,0.0712511944990864,2014,1
-4,50,0.384350834451587,0.0978605184593691,2014,1
-4,52,0.354967188636386,0.13921605222745,2014,1
-4,54,0.206954217853757,0.106406073761668,2014,1
-4,56,0.217678004467469,0.0979327050895504,2014,1
-4,58,0.189258858770026,0.1589767578167,2014,1
-4,60,0.191541419699002,0.169904296615991,2014,1
-4,62,0.207076402904942,0.14910309925328,2014,1
-4,64,0.250767596957223,0.143102482327543,2014,1
-4,66,0.241954250402101,0.102865454240214,2014,1
-4,68,0.240460050851817,0.0422845036041005,2014,1
-4,70,0.233792548224118,0.0807376548400914,2014,1
-4,72,0.171090354457301,0.102628765356146,2014,1
-4,74,0.100768271142361,0.0563704236846945,2014,1
-4,76,0.076005397578092,0.0406296651525557,2014,1
-4,78,0.143052826079934,0.0487381882857585,2014,1
-4,80,0.151785933544057,0.0672498237682453,2014,1
-4,82,0.129130255893524,0.06983621755879,2014,1
-4,84,0.0984023373524199,0.0683108813555636,2014,1
-4,86,0.0712745276428578,0.0353499257184054,2014,1
-2,40,0.130418556961807,NA,2014,1
-2,42,0.07155113925128,0.0376135195996602,2014,1
-2,44,0.101949838599581,0.0591820900365901,2014,1
-2,46,0.126639916083391,0.0953707240928018,2014,1
-2,48,0.0876619029578239,0.0562686313790411,2014,1
-2,50,0.183742828096677,0.14958952725599,2014,1
-2,52,0.363601961509156,0.163021435417342,2014,1
-2,54,0.458252886461931,0.0723301174571243,2014,1
-2,56,0.487273135071935,0.0534525568572993,2014,1
-2,58,0.596279520790947,0.0908577221482789,2014,1
-2,60,0.735382403659971,0.134257281129509,2014,1
-2,62,0.683010048591056,0.157631804537651,2014,1
-2,64,0.467852502766756,0.152431003486849,2014,1
-2,66,0.293602403588206,0.0915654186180997,2014,1
-2,68,0.237521971201918,0.0561360372279921,2014,1
-2,70,0.165113212426853,0.106489446026983,2014,1
-2,72,0.124887999516707,0.0783019394953047,2014,1
-2,74,0.112409329062095,0.0561045134912717,2014,1
-2,76,0.107875989073346,0.0347931170926944,2014,1
-2,78,0.0648070779030524,0.021167408998881,2014,1
-2,80,0.0270693456043456,0.0133291861570347,2014,1
-2,82,0.0411229039510126,0.0206582291995649,2014,1
-2,84,0.0363227877349736,0.019867787533994,2014,1
-2,86,0.0467084128905567,0.0267861141734155,2014,1
0,42,0.0973833231422914,0.0310601442470262,2014,1
0,44,0.195713748075181,0.0497036118340413,2014,1
0,46,0.194850086077244,0.0880560259211091,2014,1
0,48,0.145647715623935,0.0640785167854762,2014,1
0,50,0.0498137863221352,0.0340024621667244,2014,1
0,52,0.0283861663382007,0.0193183176005458,2014,1
0,54,0.0822034939052349,0.0790256616695367,2014,1
0,56,0.140679913975423,0.103426176067727,2014,1
0,58,0.158110737981723,0.103267386808642,2014,1
0,60,0.122005708274072,0.0920444904075842,2014,1
0,62,0.0854670447025916,0.0602022508237572,2014,1
0,64,0.0917290452099768,0.0601087724299749,2014,1
0,66,0.150365686804815,0.115280696413376,2014,1
0,68,0.192571339281668,0.128269178422154,2014,1
0,70,0.123072354932899,0.0760814631159394,2014,1
0,72,0.0701197114534775,0.0510101870005857,2014,1
0,74,0.172453010074096,0.0939193673291141,2014,1
0,76,0.175068646112506,0.101549270666563,2014,1
0,78,0.107659391102934,0.0670780346881216,2014,1
0,80,0.0636050530547469,0.0355671558983136,2014,1
0,82,0.0541118915708538,0.0182725417211599,2014,1
0,84,0.0647771290224824,0.0251279606353884,2014,1
0,86,0.0824529887587971,0.0400999350943622,2014,1
2,46,0.0712970993587126,0.0429453836802341,2014,1
2,48,0.110496512453293,0.0420136650260811,2014,1
2,50,0.0936678050555376,0.0407917488834193,2014,1
2,52,0.0473159194138612,0.0107105061025944,2014,1
2,54,0.0914874944331001,0.0344771502870329,2014,1
2,56,0.157434346642254,0.0617969403656368,2014,1
2,58,0.146633044415876,0.070795594233516,2014,1
2,60,0.125319044065364,0.0287188839071,2014,1
2,62,0.19277240339505,0.0492921693312469,2014,1
2,64,0.33243525450302,0.0639985490987299,2014,1
2,66,0.441546393730737,0.0539950114886235,2014,1
2,68,0.411428180061899,0.0386907908449413,2014,1
2,70,0.286068099459294,0.0713715649874618,2014,1
2,72,0.24376299706038,0.139772536647945,2014,1
2,74,0.270635611786239,0.173498703188861,2014,1
2,76,0.261959251444642,0.168579237517461,2014,1
2,78,0.222415263164318,0.153612470844759,2014,1
2,80,0.220243470987329,0.135340784641048,2014,1
2,82,0.170995812038326,0.0852597957861849,2014,1
2,84,0.118594425601671,0.0338294466070148,2014,1
2,86,0.0996329188725015,0.0115003608109697,2014,1
4,48,0.0863402978177042,0.0493780934310155,2014,1
4,50,0.0553670588957925,0.0234443896259191,2014,1
4,52,0.0793590130135078,0.0206195358997399,2014,1
4,54,0.0802546363994924,0.021672297264223,2014,1
4,56,0.114130298467705,0.0479809152183564,2014,1
4,58,0.131718166114597,0.0351258015298203,2014,1
4,60,0.128721960865289,0.0208448671401399,2014,1
4,62,0.168707498968812,0.016066284656623,2014,1
4,64,0.163926062275208,0.0417377965901139,2014,1
4,66,0.132931515921029,0.0716079020198352,2014,1
4,68,0.163760015582586,0.0995143817451108,2014,1
4,70,0.200694180175742,0.1266749462701,2014,1
4,72,0.313390451999695,0.124037148199745,2014,1
4,74,0.432913828218599,0.0856339116160098,2014,1
4,76,0.427793590663171,0.105193714158329,2014,1
4,78,0.396944922833727,0.105780347502553,2014,1
4,80,0.362292784300272,0.077443495223902,2014,1
4,82,0.239056059317842,0.0493061109286382,2014,1
4,84,0.179770237476613,0.0191345901057843,2014,1
4,86,0.169534442063419,0.0203908063849204,2014,1
6,48,0.208075331130746,0.0182972098910282,2014,1
6,50,0.110857632023082,0.0441715803725145,2014,1
6,52,0.0719776904050635,0.0330443601251268,2014,1
6,54,0.0786977161658645,0.0325480953281105,2014,1
6,56,0.0716209774710339,0.0314321838677862,2014,1
6,58,0.0846021557406181,0.0164507034724733,2014,1
6,60,0.109399566414562,0.0236216982480143,2014,1
6,62,0.144666189295991,0.0248309826860943,2014,1
6,64,0.149468531057573,0.0233017222278676,2014,1
6,66,0.117644842938902,0.0314834850918701,2014,1
6,68,0.0917010967011168,0.0545901274992181,2014,1
6,70,0.131708869062777,0.0352956951044447,2014,1
6,72,0.201472643522052,0.0301891233540326,2014,1
6,74,0.186101400638019,0.0789010024235023,2014,1
6,76,0.153904114800433,0.0560498462296141,2014,1
6,78,0.101008495901822,0.0448606842115569,2014,1
6,80,0.138003623140844,NA,2014,1
6,82,0.0803289463770552,0.0316768059559682,2014,1
6,84,0.106769101269731,0.0301698832537826,2014,1
6,86,0.129164950563089,0.0194996256979088,2014,1
8,50,0.142024546204769,0.0650626111442689,2014,1
8,52,0.175373656469763,0.0226639212102127,2014,1
8,54,0.160468183177366,0.0338703363254473,2014,1
8,56,0.0925052793139309,0.0328895436510794,2014,1
8,58,0.0648772180152983,0.0348506066277072,2014,1
8,60,0.0558137529250004,0.0256059265843537,2014,1
8,62,0.0766216522107338,0.0230678207803179,2014,1
8,64,0.152916168726488,0.0467335068757028,2014,1
8,66,0.204304670971197,0.0301173606103587,2014,1
8,68,0.160440922149086,0.0507013465268193,2014,1
8,70,0.156228498002196,0.034766342592332,2014,1
8,72,0.136115389386479,0.0307863733561436,2014,1
8,74,0.182631504519634,0.0866379025198327,2014,1
8,76,0.172995864893219,0.0754129755136101,2014,1
8,78,0.0884468784975264,0.034425385520659,2014,1
8,80,0.201356413204797,0.0836450515403423,2014,1
8,82,0.160873871282834,0.0516522625793016,2014,1
8,84,0.148025160821951,0.0349975765312177,2014,1
8,86,0.0885284504808116,0.0382368807671876,2014,1
10,42,0.221453700393544,0.0626603800459916,2014,1
10,44,0.21805856497939,0.0828843670610102,2014,1
10,46,0.153367999941709,0.0821007977093457,2014,1
10,48,0.29812085747584,0.0214231307864211,2014,1
10,50,0.206463456470284,0.0661150982283151,2014,1
10,52,0.122528577829601,0.0391936274710841,2014,1
10,54,0.19333412405929,0.10724387386585,2014,1
10,56,0.211208888323039,0.0772920201197559,2014,1
10,58,0.100441398149637,0.0482265872821722,2014,1
10,60,0.0600914265642926,0.0283916232397858,2014,1
10,62,0.070019529718652,0.0359364494873416,2014,1
10,64,0.0619027134939764,0.016430449845203,2014,1
10,66,0.107327648700009,0.0357816687948207,2014,1
10,68,0.151889283911862,0.0263469849169479,2014,1
10,70,0.161752416808644,0.0244929410044594,2014,1
10,72,0.19523802648778,0.0533668396002752,2014,1
10,74,0.162949969889722,0.0797523944997109,2014,1
10,78,0.0469574275274956,NA,2014,1
10,80,0.173556010355487,0.101651283302381,2014,1
10,82,0.167176991764786,0.0362135682645697,2014,1
10,84,0.161467154793424,0.0787246464167292,2014,1
10,86,0.155851816522989,0.0601953168169551,2014,1
12,42,0.268164128846496,NA,2014,1
12,44,0.20487708750714,0.116513280425032,2014,1
12,46,0.209236809833514,0.0752325107758274,2014,1
12,48,0.221352766633874,0.0901983106748053,2014,1
12,50,0.251096414835794,0.105193394742989,2014,1
12,52,0.137455738870896,0.104671365475494,2014,1
12,54,0.388612234267664,0.123887022055071,2014,1
12,56,0.207233890703425,0.0954878310879873,2014,1
12,58,0.118592343509434,0.0476063200919943,2014,1
12,60,0.0865798613059218,0.0462864386597936,2014,1
12,62,0.0379070079468215,0.0150648123096402,2014,1
12,64,0.055887210018566,0.02498306232764,2014,1
12,66,0.0507652476194411,0.0223166023274285,2014,1
12,68,0.0879191235683587,0.0242701637662599,2014,1
12,70,0.0972122743254509,0.0336351852126655,2014,1
12,72,0.154043933749438,0.0356750889922064,2014,1
12,74,0.190824204621893,0.067308906201359,2014,1
12,80,0.218160388207587,0.106531607774274,2014,1
12,82,0.142919205781808,0.0859786277980849,2014,1
12,84,0.191934256847948,0.0986185071563816,2014,1
12,86,0.198411832425845,0.074573590436733,2014,1
14,40,0.0942042336073695,0.0370442479714879,2014,1
14,42,0.121867926238667,0.0764171485589375,2014,1
14,48,0.300631976512695,0.0133462371890192,2014,1
14,50,0.336083198157213,0.0794297631437759,2014,1
14,52,0.369705098408687,0.136249534793687,2014,1
14,54,0.324296929230361,0.14090062400712,2014,1
14,56,0.182363069182721,0.0951766531236403,2014,1
14,58,0.170796675478313,0.0735231009281341,2014,1
14,60,0.176115618255058,0.0608239061742969,2014,1
14,62,0.095869043869881,0.0476198723621132,2014,1
14,64,0.114278715254627,0.0674144979160404,2014,1
14,66,0.0794885951424818,0.050886903467719,2014,1
14,68,0.123792846555096,0.0749950467226058,2014,1
14,70,0.154206906717088,0.0669134379139011,2014,1
14,72,0.102583718912746,0.053037018505501,2014,1
14,74,0.113216606555752,NA,2014,1
14,80,0.367500082433555,0.142638640089611,2014,1
14,82,0.270464348674828,0.0883488135705731,2014,1
14,84,0.3195270152366,0.113024799791294,2014,1
14,86,0.225318403688616,0.0506540265873396,2014,1
-20,38,0.576311444963239,0.133214621266944,2014,2
-20,40,0.438378743037705,0.199944991235551,2014,2
-20,42,0.24219131039832,0.162668590514198,2014,2
-20,48,0.145147224255016,0.0499367199238772,2014,2
-20,50,0.198033050194384,0.0848714533088229,2014,2
-20,52,0.166838065328238,0.0771502180640643,2014,2
-20,54,0.139684840939398,0.066222244087023,2014,2
-20,56,0.119225983930771,0.0448077217588565,2014,2
-20,58,0.112335160441723,0.0413300595143718,2014,2
-20,60,0.0849316035932315,0.0281170607162554,2014,2
-20,62,0.120913158633094,0.0435276807457527,2014,2
-20,64,0.158146758555682,0.0428803385834858,2014,2
-20,66,0.19088361665097,0.0633321394914705,2014,2
-20,68,0.0805275486495151,0.0417677041911189,2014,2
-20,70,0.111838267731651,0.0453450474589011,2014,2
-20,72,0.239676666985748,0.0658460324540941,2014,2
-20,74,0.149142286682294,0.0688737069055333,2014,2
-20,76,0.239040207153641,0.0763227149292105,2014,2
-20,78,0.193191647615915,0.0792846175609657,2014,2
-20,80,0.215904713194439,0.103937397863904,2014,2
-20,82,0.133291965960912,0.0572396959407596,2014,2
-20,84,0.17791836858362,0.0688377968937619,2014,2
-20,86,0.101227289579225,0.0511916534975472,2014,2
-18,38,0.241825169452766,0.221619571053474,2014,2
-18,40,0.277959523782567,0.111090289271153,2014,2
-18,42,0.216925014094646,0.0913898610630464,2014,2
-18,44,0.214709105535839,NA,2014,2
-18,48,0.174690806711217,0.0362861278710783,2014,2
-18,50,0.178187240932962,0.0713947408177585,2014,2
-18,52,0.148330004438929,0.0519079505977729,2014,2
-18,54,0.101887665808916,0.0432082126939,2014,2
-18,56,0.117709133764619,0.0334022689602191,2014,2
-18,58,0.115924569791358,0.048830062233377,2014,2
-18,60,0.126857622744552,0.0671837314139793,2014,2
-18,62,0.090931489562026,0.02710025747725,2014,2
-18,64,0.148200548052511,0.0258426998822513,2014,2
-18,66,0.155127164233277,0.0645027410127911,2014,2
-18,68,0.115503489575979,0.0650436250831583,2014,2
-18,70,0.116755538230186,0.053160469070794,2014,2
-18,72,0.126111784708494,0.0438392330791287,2014,2
-18,74,0.113967213302989,0.0450379654106529,2014,2
-18,76,0.165192680410773,0.0222333275066261,2014,2
-18,78,0.151771934599876,0.0517656366284995,2014,2
-18,80,0.122767097938711,0.0545616497791533,2014,2
-18,82,0.107771275924258,0.038678473870944,2014,2
-18,84,0.132533735933838,0.0715206447854154,2014,2
-18,86,0.18505217491284,0.0878114111772023,2014,2
-16,40,0.411881231363117,0.17764867789595,2014,2
-16,42,0.0982920092103056,0.0627546974433087,2014,2
-16,44,0.161429518645694,0.0658584692627637,2014,2
-16,46,0.202477384561993,0.0487351338544093,2014,2
-16,50,0.190353286112791,0.069437367546474,2014,2
-16,52,0.249935770487261,0.0420923173588295,2014,2
-16,54,0.200429018385967,0.0543344068964345,2014,2
-16,56,0.154250939088265,0.061968304569257,2014,2
-16,58,0.0916767768065065,0.0439271745881351,2014,2
-16,60,0.160465280548452,0.0812312199799754,2014,2
-16,62,0.219047706585581,0.0545132200849985,2014,2
-16,64,0.139867763077261,0.0539471473439812,2014,2
-16,66,0.111270323860948,0.0452696614803388,2014,2
-16,68,0.216089980199631,0.0465852536904916,2014,2
-16,70,0.223892988729046,0.0388908717960178,2014,2
-16,72,0.160269563690912,0.0602151809520808,2014,2
-16,74,0.129805415514722,0.0689383739746838,2014,2
-16,76,0.124718118769864,0.0373080302076423,2014,2
-16,78,0.194147392454658,0.0250575718669529,2014,2
-16,80,0.20581304113875,0.0676581620531713,2014,2
-16,82,0.161653044132001,0.0585298421595356,2014,2
-16,84,0.171276032913542,0.0779368196663621,2014,2
-16,86,0.145372376621663,0.0690497501085891,2014,2
-14,40,0.205946883103283,0.0978816759581551,2014,2
-14,42,0.163603101104927,0.058659844271541,2014,2
-14,44,0.194727859914551,0.0735390019981875,2014,2
-14,46,0.136015454335902,0.0637884400301837,2014,2
-14,48,0.274432468229831,0.241760378134531,2014,2
-14,50,0.289415653120751,0.116637185057468,2014,2
-14,52,0.205541060826591,0.0510239327776065,2014,2
-14,54,0.215673150067641,0.0511576942270596,2014,2
-14,56,0.293749258958262,0.10598493926656,2014,2
-14,58,0.342167252643341,0.127721519857364,2014,2
-14,60,0.348554256055132,0.117220018165178,2014,2
-14,62,0.195646364102416,0.0629793382173111,2014,2
-14,64,0.100025500629141,0.0303972509014238,2014,2
-14,66,0.109677428053038,0.0117932948685184,2014,2
-14,68,0.144754564065324,0.0455226152874724,2014,2
-14,70,0.151186845199505,0.0697864567831402,2014,2
-14,72,0.147239826324445,0.0622304660257957,2014,2
-14,74,0.0590155166131112,0.0179455981819508,2014,2
-14,76,0.0711994951824625,0.034642720825181,2014,2
-14,78,0.094501499161026,0.0321291703498747,2014,2
-14,80,0.131651135404294,0.0613174962721888,2014,2
-14,82,0.247864952947253,0.0631272042116111,2014,2
-14,84,0.356175023800916,0.101754182075957,2014,2
-14,86,0.351413362029722,0.0762486948768186,2014,2
-12,40,0.144277535992804,0.0603683892698916,2014,2
-12,42,0.268151321179753,0.110787909162173,2014,2
-12,44,0.383432117667168,0.0741311068202032,2014,2
-12,46,0.409948948567225,0.128851151505601,2014,2
-12,48,0.418145106411821,0.106417330262997,2014,2
-12,50,0.241803985544225,0.0685004095452269,2014,2
-12,52,0.144430565529288,0.0675479784121688,2014,2
-12,54,0.143395646635234,0.0387681479608991,2014,2
-12,56,0.137554997871794,0.0497938358955912,2014,2
-12,58,0.135340564293947,0.0470944046860396,2014,2
-12,60,0.106614364009796,0.0795316800964117,2014,2
-12,62,0.169018259471791,0.0354136530411023,2014,2
-12,64,0.0817133600141073,0.0501024846345703,2014,2
-12,66,0.164361291665199,0.108202515252388,2014,2
-12,68,0.324596696051308,0.141626999174995,2014,2
-12,70,0.341936094813183,0.163962648286671,2014,2
-12,72,0.186818792892389,0.0677017586490253,2014,2
-12,74,0.0740578637855307,0.0370340255255533,2014,2
-12,76,0.0590623120965361,0.0218382112137124,2014,2
-12,78,0.138966190338834,0.0538315226488212,2014,2
-12,80,0.160669138300347,0.0704746258356741,2014,2
-12,82,0.112068563068067,0.0733425079757563,2014,2
-12,84,0.105869151515939,0.0815160181422045,2014,2
